Period,Day,q_inverter,net_p_demand,q_consumption,q_capacity,p_x_q,p_x_p,p_x_q_capacity,voltage
18,18,0.836480435268566,0.325,0.13844942024426654,24.0,0.38695472127587843,0.8951043831498663,0.16484202098900652,180346.24283684872
18,19,0.8761614227045946,0.07,0.029819875129534337,24.0,0.5708552198626408,1.7064323636005003,0.24318330533352592,180243.0666456907
18,20,0.98146364122913,0.25,0.10649955403405119,24.0,0.21756337488304603,0.7453675688224494,0.09268160959674998,180214.42571591627
18,21,0.8791307000793189,0.072,0.03067187156180674,24.0,0.17488283685585176,0.8383543934308398,0.07449977653343179,180236.03939585903
18,22,1.1349898261361702,0.198,0.08434764679496855,24.0,0.06058551548509944,0.4154147449745614,0.02580932152034477,180147.93436791285
18,23,1.0938016030603315,0.329,0.14015341310881138,24.0,0.2988216381219298,0.8150196822762985,0.12729748478284061,180150.6504059915
18,24,1.0599679359656058,0.23,0.0979795897113271,24.0,0.25552582816159886,1.7528913221206193,0.1088535469735675,180160.89886478323
18,25,1.0149286507946158,0.065,0.02768988404885331,24.0,0.2963865496193072,0.8265740787688476,0.1262601414245896,180157.76973194012
19,1,0.5065387037494453,0.236,0.10053557900814432,24.0,0.2480852084335706,1.0337656316099197,0.10568385624247961,181110.7492527496
19,2,0.5493696686465412,0.395,0.1682692953738009,24.0,0.2501582292741397,0.9401349028539909,0.10656695942257523,181163.91926403219
19,3,0.7334046673410839,0.406,0.17295527575129915,24.0,0.18674759157642504,0.761522031609644,0.07955414087928961,180577.84556132506
19,4,0.5381732828930659,0.276,0.11757550765359252,24.0,0.2634676393190223,1.2358275377581662,0.1122367443595205,181066.72897694487
19,5,0.5888366353506065,0.444,0.18914320796447492,24.0,0.06273646503720189,0.9315654545240366,0.026725622192539385,181105.28740881404
19,6,0.7878708820306102,0.474,0.20192315444856104,24.0,0.22170435063177016,1.3760202426879116,0.09444565787876974,180451.4322286412
19,7,0.6972160258731819,0.334,0.1422834041894924,24.0,0.4158274908338444,1.0646731531699039,0.17714176931561174,180872.94680688102
19,8,0.6643653409931893,0.299,0.1273734666247252,24.0,0.22212163301479512,0.821957848449135,0.09462341942956345,180851.27284980632
19,9,0.454546019573808,0.277,0.11800150586972873,24.0,0.2391766843202312,0.9152877811587125,0.10188884086179066,181504.91199808192
19,10,0.5423917312256492,0.215,0.09158961646928403,24.0,0.5263501759494231,1.6642908239738845,0.22422423601743174,181024.87977293527
19,11,0.6369005407429995,0.318,0.13546743273131312,24.0,0.40882704470960857,1.857106138733248,0.17415959175452966,180896.31671398797
19,12,0.653054769665804,0.371,0.15804533818653196,24.0,0.31851651084013655,0.8188013920274957,0.1356874654278263,181010.2267741785
19,13,0.43931206513417465,0.208,0.08860762895633058,24.0,0.23479439433166213,1.042124907553347,0.1000219931440687,181377.72289757783
19,14,0.7154403295705976,0.3,0.1277994648408614,24.0,0.26795981834715915,0.9849446398990743,0.11415040461207127,180840.97214475527
19,15,0.5227763561163989,0.233,0.09925758435973571,24.0,0.3154815982606298,1.1672996673986844,0.1343945980828271,181077.35210553778
19,16,0.5914240798786032,0.308,0.13120745056995106,24.0,0.338466360513114,0.9794421975906539,0.14418606580070015,181062.18041414602
19,17,0.43074913915879876,0.173,0.07369769139156342,24.0,0.25249978900896347,0.9728415443354962,0.10756445969258653,181403.46002344013
19,18,0.6103022743441393,0.411,0.17508526683198014,24.0,0.38695472127587843,0.8951043831498663,0.16484202098900652,180851.73159037714
19,19,0.5981519022482651,0.283,0.12055749516654593,24.0,0.5708552198626408,1.7064323636005003,0.24318330533352592,180913.71600624564
19,20,0.5535150859997238,0.211,0.0898856236047392,24.0,0.21756337488304603,0.7453675688224494,0.09268160959674998,181027.4031171565
19,21,0.6128316962100833,0.266,0.11331552549223046,24.0,0.17488283685585176,0.8383543934308398,0.07449977653343179,180848.3054312127
19,22,0.520302128323678,0.254,0.10820354689859601,24.0,0.06058551548509944,0.4154147449745614,0.02580932152034477,181078.56232890763
19,23,0.47952963309328567,0.235,0.10010958079200812,24.0,0.2988216381219298,0.8150196822762985,0.12729748478284061,181261.01998304797
19,24,0.6483663817271186,0.354,0.15080336851221648,24.0,0.25552582816159886,1.7528913221206193,0.1088535469735675,180837.64263504356
19,25,0.7119944385019359,0.336,0.1431354006217648,24.0,0.2963865496193072,0.8265740787688476,0.1262601414245896,180649.3113595898
20,1,0.769665862909104,0.337,0.143561398837901,24.0,0.2480852084335706,1.0337656316099197,0.10568385624247961,180409.62881766286
20,2,0.7131454222288838,0.255,0.10862954511473222,24.0,0.2501582292741397,0.9401349028539909,0.10656695942257523,180576.44911503608
20,3,0.8366252964825271,0.291,0.12396548089563557,24.0,0.18674759157642504,0.761522031609644,0.07955414087928961,180517.94340315397
20,4,0.8395620504806693,0.315,0.1341894380829045,24.0,0.2634676393190223,1.2358275377581662,0.1122367443595205,180377.5777954849
20,5,0.6275007633059673,0.332,0.14143140775722,24.0,0.06273646503720189,0.9315654545240366,0.026725622192539385,180784.25702446094
20,6,0.6150954710421601,0.203,0.08647763787564958,24.0,0.22170435063177016,1.3760202426879116,0.09444565787876974,180702.12913959043
20,7,0.5237723675215946,0.124,0.05282377880088939,24.0,0.4158274908338444,1.0646731531699039,0.17714176931561174,180665.16436142303
20,8,0.7687230209222911,0.243,0.10351756652109775,24.0,0.22212163301479512,0.821957848449135,0.09462341942956345,180681.87348334922
20,9,0.7504223633783518,0.221,0.09414560576610125,24.0,0.2391766843202312,0.9152877811587125,0.10188884086179066,180454.79740448593
20,10,0.8549658969941447,0.204,0.08690363609178577,24.0,0.5263501759494231,1.6642908239738845,0.22422423601743174,180509.36534446874
20,11,0.6911918529823531,0.179,0.07625368068838065,24.0,0.40882704470960857,1.857106138733248,0.17415959175452966,180672.05396917064
20,12,0.9087719213462044,0.336,0.1431354006217648,24.0,0.31851651084013655,0.8188013920274957,0.1356874654278263,180523.18658483282
20,13,0.5423720211870524,0.064,0.027263885832717105,24.0,0.23479439433166213,1.042124907553347,0.1000219931440687,180748.68728001375
20,14,0.7420784546360792,0.162,0.06901171101406517,24.0,0.26795981834715915,0.9849446398990743,0.11415040461207127,180584.7011618939
20,15,0.6249832254784273,0.175,0.07454968782383582,24.0,0.3154815982606298,1.1672996673986844,0.1343945980828271,180626.0640674147
20,16,0.6426762143011828,0.223,0.09499760219837367,24.0,0.338466360513114,0.9794421975906539,0.14418606580070015,180686.12024431967
20,17,0.5602234827615433,0.138,0.05878775382679626,24.0,0.25249978900896347,0.9728415443354962,0.10756445969258653,180753.34602344842
20,18,0.6378224839953681,0.246,0.10479556116950636,24.0,0.38695472127587843,0.8951043831498663,0.16484202098900652,180694.37061531862
20,19,0.5780849555998628,0.193,0.08221765571428752,24.0,0.5708552198626408,1.7064323636005003,0.24318330533352592,180744.68027543233
20,20,0.9194825926801187,0.302,0.12865146127313384,24.0,0.21756337488304603,0.7453675688224494,0.09268160959674998,180249.4263472443
20,21,0.754420658259253,0.212,0.0903116218208754,24.0,0.17488283685585176,0.8383543934308398,0.07449977653343179,180628.45991133468
20,22,0.7265468504326584,0.284,0.12098349338268213,24.0,0.06058551548509944,0.4154147449745614,0.02580932152034477,180399.3102995219
20,23,0.6853382244669213,0.326,0.13887541846040274,24.0,0.2988216381219298,0.8150196822762985,0.12729748478284061,180896.5116221577
20,24,0.7654570094527742,0.194,0.08264365393042372,24.0,0.25552582816159886,1.7528913221206193,0.1088535469735675,180467.27296330206
20,25,0.6780037776971213,0.305,0.12992945592154245,24.0,0.2963865496193072,0.8265740787688476,0.1262601414245896,180738.49139683458
21,1,1.0877111533535064,0.347,0.14782138099926304,24.0,0.2480852084335706,1.0337656316099197,0.10568385624247961,180187.9278897754
21,2,1.1610643553126963,0.252,0.1073515504663236,24.0,0.2501582292741397,0.9401349028539909,0.10656695942257523,180100.30206943874
21,3,1.067417276030426,0.38,0.16187932213175782,24.0,0.18674759157642504,0.761522031609644,0.07955414087928961,180163.0799716999
21,4,1.1969553567234108,0.34,0.14483939348630961,24.0,0.2634676393190223,1.2358275377581662,0.1122367443595205,180155.3932466771
21,5,1.2779023943419787,0.167,0.0711417020947462,24.0,0.06273646503720189,0.9315654545240366,0.026725622192539385,180233.733274927
21,6,0.917504024724419,0.02,0.008519964322724095,24.0,0.22170435063177016,1.3760202426879116,0.09444565787876974,180212.90583394901
21,7,1.3844365642128267,0.319,0.13589343094744932,24.0,0.4158274908338444,1.0646731531699039,0.17714176931561174,180037.17923191533
21,8,1.1133727388834593,0.159,0.06773371636565656,24.0,0.22212163301479512,0.821957848449135,0.09462341942956345,180136.73169625556
21,9,1.015351558642653,0.174,0.07412368960769962,24.0,0.2391766843202312,0.9152877811587125,0.10188884086179066,180154.75934309166
21,10,1.1477935337597671,0.324,0.13802342202813034,24.0,0.5263501759494231,1.6642908239738845,0.22422423601743174,180123.67264058226
21,11,1.0337682909289683,0.266,0.11331552549223046,24.0,0.40882704470960857,1.857106138733248,0.17415959175452966,180146.88004676515
21,12,1.2242670197774395,0.286,0.12183548981495455,24.0,0.31851651084013655,0.8188013920274957,0.1356874654278263,180142.70759223684
21,13,1.1815402577703367,0.352,0.14995137207994408,24.0,0.23479439433166213,1.042124907553347,0.1000219931440687,180100.65567642383
21,14,1.0229955267731334,0.201,0.08562564144337716,24.0,0.26795981834715915,0.9849446398990743,0.11415040461207127,180154.26983631254
21,15,1.233442661067862,0.465,0.19808917050333522,24.0,0.3154815982606298,1.1672996673986844,0.1343945980828271,180089.41525734344
21,16,0.9521192260922575,0.272,0.1158715147890477,24.0,0.338466360513114,0.9794421975906539,0.14418606580070015,180213.38716574427
21,17,0.946707444460305,0.228,0.0971275932790547,24.0,0.25249978900896347,0.9728415443354962,0.10756445969258653,180213.199123184
21,18,0.7804207598317916,0.249,0.10607355581791499,24.0,0.38695472127587843,0.8951043831498663,0.16484202098900652,180422.57594189848
21,19,0.859399733025878,0.278,0.11842750408586493,24.0,0.5708552198626408,1.7064323636005003,0.24318330533352592,180565.64578406845
21,20,1.0502757391213038,0.349,0.14867337743153544,24.0,0.21756337488304603,0.7453675688224494,0.09268160959674998,180156.77592703875
21,21,0.8659810251542908,0.112,0.047711800207254934,24.0,0.17488283685585176,0.8383543934308398,0.07449977653343179,180258.09776192374
21,22,0.9762106546242855,0.331,0.1410054095410838,24.0,0.06058551548509944,0.4154147449745614,0.02580932152034477,180247.17730591414
21,23,1.0747601308616197,0.334,0.1422834041894924,24.0,0.2988216381219298,0.8150196822762985,0.12729748478284061,180175.08198113268
21,24,0.8438609263998806,0.195,0.08306965214655992,24.0,0.25552582816159886,1.7528913221206193,0.1088535469735675,180417.16669767888
21,25,0.8612890354329359,0.219,0.09329360933382884,24.0,0.2963865496193072,0.8265740787688476,0.1262601414245896,180428.3538323927
22,1,0.6855397302600146,0.211,0.0898856236047392,24.0,0.2480852084335706,1.0337656316099197,0.10568385624247961,180488.042299063
22,2,0.9046042106772028,0.52,0.2215190723908265,24.0,0.2501582292741397,0.9401349028539909,0.10656695942257523,180684.2099645962
22,3,1.1633373377154008,0.381,0.16230532034789402,24.0,0.18674759157642504,0.761522031609644,0.07955414087928961,180226.23514654848
22,4,0.6885025993950009,0.184,0.07838367176906168,24.0,0.2634676393190223,1.2358275377581662,0.1122367443595205,180737.7244726311
22,5,0.8723029695714111,0.029,0.012353948267949938,24.0,0.06273646503720189,0.9315654545240366,0.026725622192539385,180321.18314085194
22,6,0.6625521668935868,0.1,0.04259982161362048,24.0,0.22170435063177016,1.3760202426879116,0.09444565787876974,180817.87796051643
22,7,0.7195083092463825,0.3,0.1277994648408614,24.0,0.4158274908338444,1.0646731531699039,0.17714176931561174,180498.85696882094
22,8,0.862489229912569,0.161,0.06858571279792897,24.0,0.22212163301479512,0.821957848449135,0.09462341942956345,180547.21210529451
22,9,0.7381561647370383,0.139,0.059213752042932465,24.0,0.2391766843202312,0.9152877811587125,0.10188884086179066,180386.27324480907
22,10,0.7018878714526728,0.28,0.11927950051813735,24.0,0.5263501759494231,1.6642908239738845,0.22422423601743174,180578.2994714047
22,11,0.6213699773186825,0.062,0.026411889400444696,24.0,0.40882704470960857,1.857106138733248,0.17415959175452966,180633.09089509296
22,12,0.6184297120009248,0.117,0.049841791287935956,24.0,0.31851651084013655,0.8188013920274957,0.1356874654278263,180711.6728650993
22,13,0.8050910527080788,0.274,0.11672351122132012,24.0,0.23479439433166213,1.042124907553347,0.1000219931440687,180378.70692903188
22,14,0.9842815877995115,0.547,0.23302102422650403,24.0,0.26795981834715915,0.9849446398990743,0.11415040461207127,180298.22010475467
22,15,0.8846439466090388,0.285,0.12140949159881835,24.0,0.3154815982606298,1.1672996673986844,0.1343945980828271,180599.43921837685
22,16,0.9119883031031542,0.42,0.178919250777206,24.0,0.338466360513114,0.9794421975906539,0.14418606580070015,180570.87097472156
22,17,0.6840179828206949,0.269,0.11459352014063909,24.0,0.25249978900896347,0.9728415443354962,0.10756445969258653,180515.157618402
22,18,0.6398966076644861,0.386,0.16443531142857504,24.0,0.38695472127587843,0.8951043831498663,0.16484202098900652,180879.73024864725
22,19,0.6395401451664,0.185,0.07880966998519788,24.0,0.5708552198626408,1.7064323636005003,0.24318330533352592,180642.37577141266
22,20,0.5549669282423082,0.113,0.04813779842339114,24.0,0.21756337488304603,0.7453675688224494,0.09268160959674998,180746.93673223924
22,21,0.8967575740875091,0.335,0.1427094024056286,24.0,0.17488283685585176,0.8383543934308398,0.07449977653343179,180307.74640479407
22,22,0.8128435212241492,0.201,0.08562564144337716,24.0,0.06058551548509944,0.4154147449745614,0.02580932152034477,180390.8910570948
22,23,0.5771197089373707,0.234,0.09968358257587191,24.0,0.2988216381219298,0.8150196822762985,0.12729748478284061,180771.455500221
22,24,0.6350021784406295,0.34,0.14483939348630961,24.0,0.25552582816159886,1.7528913221206193,0.1088535469735675,180820.2981282642
22,25,0.4362385287204873,0.016,0.006815971458179276,24.0,0.2963865496193072,0.8265740787688476,0.1262601414245896,181076.37669889227
23,1,0.5702456586817917,0.21,0.089459625388603,24.0,0.2480852084335706,1.0337656316099197,0.10568385624247961,181112.83067517442
23,2,0.8472510558044064,0.437,0.18616122045152148,24.0,0.2501582292741397,0.9401349028539909,0.10656695942257523,180731.61355501303
23,3,0.8098052489401155,0.242,0.10309156830496155,24.0,0.18674759157642504,0.761522031609644,0.07955414087928961,180659.79966311302
23,4,0.48555423196064496,0.255,0.10862954511473222,24.0,0.2634676393190223,1.2358275377581662,0.1122367443595205,181256.60763670714
23,5,0.779392235701927,0.335,0.1427094024056286,24.0,0.06273646503720189,0.9315654545240366,0.026725622192539385,180810.0724627335
23,6,0.5948177697313781,0.178,0.07582768247224445,24.0,0.22170435063177016,1.3760202426879116,0.09444565787876974,180947.37136899197
23,7,0.5982552565464232,0.26,0.11075953619541325,24.0,0.4158274908338444,1.0646731531699039,0.17714176931561174,180906.9408233969
23,8,0.7370447288071524,0.323,0.13759742381199414,24.0,0.22212163301479512,0.821957848449135,0.09462341942956345,180653.18570407192
23,9,0.602758059018722,0.219,0.09329360933382884,24.0,0.2391766843202312,0.9152877811587125,0.10188884086179066,181121.03653989104
23,10,0.6039590659301126,0.199,0.08477364501110475,24.0,0.5263501759494231,1.6642908239738845,0.22422423601743174,181075.31929590314
23,11,0.653546162878289,0.377,0.16060132748334918,24.0,0.40882704470960857,1.857106138733248,0.17415959175452966,180883.30632568715
23,12,0.561125168430852,0.249,0.10607355581791499,24.0,0.31851651084013655,0.8188013920274957,0.1356874654278263,181034.0610742045
23,13,0.6039123873863836,0.299,0.1273734666247252,24.0,0.23479439433166213,1.042124907553347,0.1000219931440687,180984.23285777908
23,14,0.5330325751569802,0.251,0.10692555225018739,24.0,0.26795981834715915,0.9849446398990743,0.11415040461207127,181052.0027622119
23,15,0.5898525958431584,0.173,0.07369769139156342,24.0,0.3154815982606298,1.1672996673986844,0.1343945980828271,181074.65407803401
23,16,0.5614192694055156,0.288,0.12268748624722696,24.0,0.338466360513114,0.9794421975906539,0.14418606580070015,181000.2743582229
23,17,0.4207074574358387,0.138,0.05878775382679626,24.0,0.25249978900896347,0.9728415443354962,0.10756445969258653,181382.55995229812
23,18,0.6184783854446572,0.345,0.14696938456699063,24.0,0.38695472127587843,0.8951043831498663,0.16484202098900652,180906.30985583956
23,19,0.6026716975982609,0.295,0.1256694737601804,24.0,0.5708552198626408,1.7064323636005003,0.24318330533352592,180836.3482065112
23,20,0.8085853582032527,0.375,0.15974933105107678,24.0,0.21756337488304603,0.7453675688224494,0.09268160959674998,180585.39627143918
23,21,0.474378466851185,0.244,0.10394356473723396,24.0,0.17488283685585176,0.8383543934308398,0.07449977653343179,181260.68800841228
23,22,0.5839895961794319,0.394,0.1678432971576647,24.0,0.06058551548509944,0.4154147449745614,0.02580932152034477,180973.42649566403
23,23,0.6296661709896156,0.316,0.1346154362990407,24.0,0.2988216381219298,0.8150196822762985,0.12729748478284061,181073.47834235727
23,24,0.41929399404540746,0.243,0.10351756652109775,24.0,0.25552582816159886,1.7528913221206193,0.1088535469735675,181573.55216064
23,25,0.6261042107753205,0.439,0.18701321688379388,24.0,0.2963865496193072,0.8265740787688476,0.1262601414245896,181126.189355263
24,1,1.0940038664275669,0.331,0.1410054095410838,24.0,0.2480852084335706,1.0337656316099197,0.10568385624247961,180198.5769031452
24,2,0.8974791205574029,0.308,0.13120745056995106,24.0,0.2501582292741397,0.9401349028539909,0.10656695942257523,180502.1963802596
24,3,1.0429811126896098,0.254,0.10820354689859601,24.0,0.18674759157642504,0.761522031609644,0.07955414087928961,180221.10977488657
24,4,1.3581732042865333,0.304,0.12950345770540625,24.0,0.2634676393190223,1.2358275377581662,0.1122367443595205,180088.4155988545
24,5,1.2622019669182123,0.146,0.06219573955588589,24.0,0.06273646503720189,0.9315654545240366,0.026725622192539385,180218.6818239139
24,6,1.0536632883866055,0.124,0.05282377880088939,24.0,0.22170435063177016,1.3760202426879116,0.09444565787876974,180151.59830186577
24,7,1.0315441613865985,0.128,0.05452777166543421,24.0,0.4158274908338444,1.0646731531699039,0.17714176931561174,180117.69029478903
24,8,1.3127840608336925,0.178,0.07582768247224445,24.0,0.22212163301479512,0.821957848449135,0.09462341942956345,180123.7846001402
24,9,0.9228306854657227,0.047,0.020021916158401622,24.0,0.2391766843202312,0.9152877811587125,0.10188884086179066,180198.39816628228
24,10,0.9788286025838673,0.232,0.0988315861435995,24.0,0.5263501759494231,1.6642908239738845,0.22422423601743174,180234.99693668133
24,11,1.042010591297906,0.108,0.046007807342710115,24.0,0.40882704470960857,1.857106138733248,0.17415959175452966,180173.57202269035
24,12,0.7802976973158167,0.239,0.10181357365655293,24.0,0.31851651084013655,0.8188013920274957,0.1356874654278263,180500.4072196682
24,13,1.0953328328634413,0.275,0.11714950943745632,24.0,0.23479439433166213,1.042124907553347,0.1000219931440687,180131.69123293052
24,14,0.7895617227782026,0.249,0.10607355581791499,24.0,0.26795981834715915,0.9849446398990743,0.11415040461207127,180353.33090743163
24,15,0.9854828606612926,0.339,0.1444133952701734,24.0,0.3154815982606298,1.1672996673986844,0.1343945980828271,180229.03609937069
24,16,0.8996833295029809,0.176,0.07497568603997204,24.0,0.338466360513114,0.9794421975906539,0.14418606580070015,180194.31742361342
24,17,0.831718528460442,0.141,0.060065748475204864,24.0,0.25249978900896347,0.9728415443354962,0.10756445969258653,180425.45405216602
24,18,1.105735000452615,0.258,0.10990753976314083,24.0,0.38695472127587843,0.8951043831498663,0.16484202098900652,180166.03819970044
24,19,0.8656741129089482,0.12,0.051119785936344565,24.0,0.5708552198626408,1.7064323636005003,0.24318330533352592,180488.7425630363
24,20,1.2101252018272213,0.087,0.03706184480384981,24.0,0.21756337488304603,0.7453675688224494,0.09268160959674998,180155.31173081615
24,21,0.8379447546782544,0.174,0.07412368960769962,24.0,0.17488283685585176,0.8383543934308398,0.07449977653343179,180376.63317506097
24,22,1.0041906852562015,0.24,0.10223957187268913,24.0,0.06058551548509944,0.4154147449745614,0.02580932152034477,180156.622351698
24,23,1.1784077387759488,0.345,0.14696938456699063,24.0,0.2988216381219298,0.8150196822762985,0.12729748478284061,180133.24935424133
24,24,0.7855613042353511,0.194,0.08264365393042372,24.0,0.25552582816159886,1.7528913221206193,0.1088535469735675,180389.07007666468
24,25,1.0945551428128404,0.146,0.06219573955588589,24.0,0.2963865496193072,0.8265740787688476,0.1262601414245896,180165.52206664512
25,1,1.105064222382854,0.355,0.1512293667283527,24.0,0.2480852084335706,1.0337656316099197,0.10568385624247961,180163.10475091002
25,2,1.3238906350732904,0.21,0.089459625388603,24.0,0.2501582292741397,0.9401349028539909,0.10656695942257523,180090.18359963968
25,3,1.1689215139933964,0.344,0.14654338635085443,24.0,0.18674759157642504,0.761522031609644,0.07955414087928961,180105.1021814578
25,4,0.9165965602874557,0.183,0.07795767355292547,24.0,0.2634676393190223,1.2358275377581662,0.1122367443595205,180283.07949473968
25,5,0.9163351746395847,0.03,0.012779946484086141,24.0,0.06273646503720189,0.9315654545240366,0.026725622192539385,180313.8083864851
25,6,1.1251119084057564,0.309,0.13163344878608726,24.0,0.22170435063177016,1.3760202426879116,0.09444565787876974,180205.95998096105
25,7,1.1996422639867212,0.06,0.025559892968172283,24.0,0.4158274908338444,1.0646731531699039,0.17714176931561174,180074.3650169973
25,8,1.1407459389192844,0.197,0.08392164857883234,24.0,0.22212163301479512,0.821957848449135,0.09462341942956345,180142.33207642238
25,9,0.9408318873998809,0.138,0.05878775382679626,24.0,0.2391766843202312,0.9152877811587125,0.10188884086179066,180220.51687024202
25,10,1.1469558511002056,0.357,0.1520813631606251,24.0,0.5263501759494231,1.6642908239738845,0.22422423601743174,180138.46750515708
25,11,0.859868556448312,0.025,0.01064995540340512,24.0,0.40882704470960857,1.857106138733248,0.17415959175452966,180278.30453578435
25,12,0.8644914616847394,0.28,0.11927950051813735,24.0,0.31851651084013655,0.8188013920274957,0.1356874654278263,180427.8170827424
25,13,0.9336441429200484,0.256,0.10905554333086842,24.0,0.23479439433166213,1.042124907553347,0.1000219931440687,180237.2370384597
25,14,0.7170893412152637,0.088,0.03748784301998602,24.0,0.26795981834715915,0.9849446398990743,0.11415040461207127,180374.38911774277
25,15,0.8424034229424393,0.009,0.0038339839452258425,24.0,0.3154815982606298,1.1672996673986844,0.1343945980828271,180515.50851894292
25,16,0.9779487446154107,0.055,0.02342990188749126,24.0,0.338466360513114,0.9794421975906539,0.14418606580070015,180211.9846417797
25,17,0.878143194686551,0.176,0.07497568603997204,24.0,0.25249978900896347,0.9728415443354962,0.10756445969258653,180239.763345659
25,18,1.117153202071922,0.289,0.12311348446336316,24.0,0.38695472127587843,0.8951043831498663,0.16484202098900652,180130.73968298733
25,19,1.1772098586719189,0.36,0.1533593578090337,24.0,0.5708552198626408,1.7064323636005003,0.24318330533352592,180227.36942881517
25,20,1.3051136600609041,0.311,0.13248544521835967,24.0,0.21756337488304603,0.7453675688224494,0.09268160959674998,180142.10686480708
25,21,0.9479248396407414,0.189,0.08051366284974269,24.0,0.17488283685585176,0.8383543934308398,0.07449977653343179,180165.37037734187
25,22,0.8697319709514559,0.042,0.0178919250777206,24.0,0.06058551548509944,0.4154147449745614,0.02580932152034477,180166.63009050404
25,23,0.733859756359255,0.24,0.10223957187268913,24.0,0.2988216381219298,0.8150196822762985,0.12729748478284061,180494.6665636974
25,24,0.9276861031672752,0.28,0.11927950051813735,24.0,0.25552582816159886,1.7528913221206193,0.1088535469735675,180220.52550793768
25,25,1.0507198587486535,0.332,0.14143140775722,24.0,0.2963865496193072,0.8265740787688476,0.1262601414245896,180222.7954796788
26,1,0.6321748526846136,0.399,0.1699732882383457,24.0,0.2480852084335706,1.0337656316099197,0.10568385624247961,180907.57554156677
26,2,0.6208987562692592,0.3,0.1277994648408614,24.0,0.2501582292741397,0.9401349028539909,0.10656695942257523,180780.20440071073
26,3,0.595534066160095,0.411,0.17508526683198014,24.0,0.18674759157642504,0.761522031609644,0.07955414087928961,181148.14028161793
26,4,0.6159947251683597,0.33,0.14057941132494758,24.0,0.2634676393190223,1.2358275377581662,0.1122367443595205,181031.3354879627
26,5,0.7790959036555805,0.407,0.17338127396743533,24.0,0.06273646503720189,0.9315654545240366,0.026725622192539385,180486.25578982523
26,6,0.7764863322588695,0.538,0.22918704028127818,24.0,0.22170435063177016,1.3760202426879116,0.09444565787876974,180609.06511847003
26,7,0.9918964353309505,0.581,0.24750496357513493,24.0,0.4158274908338444,1.0646731531699039,0.17714176931561174,180695.33941977983
26,8,0.6686405303601148,0.462,0.1968111758549266,24.0,0.22212163301479512,0.821957848449135,0.09462341942956345,180804.05095909527
26,9,0.6029000225794476,0.327,0.13930141667653895,24.0,0.2391766843202312,0.9152877811587125,0.10188884086179066,181065.91843260202
26,10,0.5287424764260891,0.2,0.08519964322724095,24.0,0.5263501759494231,1.6642908239738845,0.22422423601743174,181069.3214563443
26,11,0.6368086006376643,0.452,0.19255119369356455,24.0,0.40882704470960857,1.857106138733248,0.17415959175452966,181127.13310201242
26,12,0.48152448455424235,0.282,0.12013149695040973,24.0,0.31851651084013655,0.8188013920274957,0.1356874654278263,181361.6803208459
26,13,0.6498990309198867,0.346,0.14739538278312683,24.0,0.23479439433166213,1.042124907553347,0.1000219931440687,180865.76411011934
26,14,0.5092781801688773,0.328,0.13972741489267518,24.0,0.26795981834715915,0.9849446398990743,0.11415040461207127,181252.55447727026
26,15,0.789398316216019,0.485,0.2066091348260593,24.0,0.3154815982606298,1.1672996673986844,0.1343945980828271,180547.21760514614
26,16,0.778527678356582,0.527,0.22450105990377991,24.0,0.338466360513114,0.9794421975906539,0.14418606580070015,180946.76007383238
26,17,0.5902996326090495,0.445,0.18956920618061113,24.0,0.25249978900896347,0.9728415443354962,0.10756445969258653,181134.80603629598
26,18,0.6452698268647374,0.424,0.1806232436417508,24.0,0.38695472127587843,0.8951043831498663,0.16484202098900652,181115.5870089793
26,19,0.7481821165547409,0.458,0.1951071829903818,24.0,0.5708552198626408,1.7064323636005003,0.24318330533352592,180725.54157527201
26,20,0.721722641394134,0.54,0.23003903671355058,24.0,0.21756337488304603,0.7453675688224494,0.09268160959674998,180704.72379590053
26,21,0.5561148993821803,0.388,0.16528730786084744,24.0,0.17488283685585176,0.8383543934308398,0.07449977653343179,181119.32876766848
26,22,0.8861840432268195,0.551,0.23472501709104884,24.0,0.06058551548509944,0.4154147449745614,0.02580932152034477,180694.93975049997
26,23,0.5441902371023026,0.318,0.13546743273131312,24.0,0.2988216381219298,0.8150196822762985,0.12729748478284061,181068.0374457824
26,24,0.5194074374297983,0.301,0.12822546305699764,24.0,0.25552582816159886,1.7528913221206193,0.1088535469735675,181172.80431198425
26,25,0.6400874510208467,0.436,0.18573522223538527,24.0,0.2963865496193072,0.8265740787688476,0.1262601414245896,180978.50369804353
27,1,1.0755786884903138,0.553,0.23557701352332125,24.0,0.2480852084335706,1.0337656316099197,0.10568385624247961,180252.22326934704
27,2,0.9393216480374385,0.499,0.21257310985196617,24.0,0.2501582292741397,0.9401349028539909,0.10656695942257523,180349.7082988637
27,3,1.127545554770311,0.455,0.19382918834197316,24.0,0.18674759157642504,0.761522031609644,0.07955414087928961,180247.65114645814
27,4,0.9068378788772584,0.296,0.1260954719763166,24.0,0.2634676393190223,1.2358275377581662,0.1122367443595205,180565.9590202522
27,5,0.5359675992634152,0.226,0.09627559684678227,24.0,0.06273646503720189,0.9315654545240366,0.026725622192539385,181081.7649359142
27,6,0.927764146732386,0.373,0.15889733461880437,24.0,0.22170435063177016,1.3760202426879116,0.09444565787876974,180319.33884837574
27,7,1.030640048088106,0.429,0.18275323472243182,24.0,0.4158274908338444,1.0646731531699039,0.17714176931561174,180216.34903529356
